panel,controller,wave,band,freq_Hz,t_ms,setpoint_nm,displacement_nm
a,PID,Sine,normal bandwidth,20,17.38,1000,999.999340174808
a,PID,Sine,normal bandwidth,20,17.49,1000,999.999353760651
a,PID,Sine,normal bandwidth,20,17.6,1000,999.999367346496
a,PID,Sine,normal bandwidth,20,17.71,1000,999.999380932341
a,PID,Sine,normal bandwidth,20,17.82,1000,999.999394518186
a,PID,Sine,normal bandwidth,20,17.93,1000,999.999408104031
a,PID,Sine,normal bandwidth,20,18.04,1000,999.999510373741
a,PID,Sine,normal bandwidth,20,18.15,1000,999.999572955313
a,PID,Sine,normal bandwidth,20,18.26,1000,999.999623823736
a,PID,Sine,normal bandwidth,20,18.37,1000,999.999674650639
a,PID,Sine,normal bandwidth,20,18.48,1000,999.999725477393
a,PID,Sine,normal bandwidth,20,18.59,1000,999.999776304148
a,PID,Sine,normal bandwidth,20,18.7,1000,999.999827130902
a,PID,Sine,normal bandwidth,20,18.81,1000,999.999877957656
a,PID,Sine,normal bandwidth,20,18.92,1000,999.999928784411
a,PID,Sine,normal bandwidth,20,19.03,1000,999.999880256062
a,PID,Sine,normal bandwidth,20,19.14,1000,999.999858069439
a,PID,Sine,normal bandwidth,20,19.25,1000,999.999860997593
a,PID,Sine,normal bandwidth,20,19.36,1000,999.999864014775
a,PID,Sine,normal bandwidth,20,19.47,1000,999.999867032272
a,PID,Sine,normal bandwidth,20,19.58,1000,999.999870049771
a,PID,Sine,normal bandwidth,20,19.69,1000,999.999873067269
a,PID,Sine,normal bandwidth,20,19.8,1000,999.999876084768
a,PID,Sine,normal bandwidth,20,19.91,1000,999.999879102266
a,PID,Sine,normal bandwidth,20,20.02,1000.7539814431,1000.03108487432
a,PID,Sine,normal bandwidth,20,20.13,1004.90066655598,1001.03240655794
a,PID,Sine,normal bandwidth,20,20.24,1009.04641528626,1002.46665247248
a,PID,Sine,normal bandwidth,20,20.35,1013.19043549536,1004.26199008758
a,PID,Sine,normal bandwidth,20,20.46,1017.33193537499,1006.41782270222
a,PID,Sine,normal bandwidth,20,20.57,1021.47012359843,1008.93373749885
a,PID,Sine,normal bandwidth,20,20.68,1025.60420947169,1011.80925375413
a,PID,Sine,normal bandwidth,20,20.79,1029.73340308468,1015.04382203795
a,PID,Sine,normal bandwidth,20,20.9,1033.85691546204,1018.63682431522
a,PID,Sine,normal bandwidth,20,21.01,1037.97395871397,1020.75222844157
a,PID,Sine,normal bandwidth,20,21.12,1042.08374618672,1020.28488227389
a,PID,Sine,normal bandwidth,20,21.23,1046.18549261293,1023.00593507107
a,PID,Sine,normal bandwidth,20,21.34,1050.27841426166,1026.09230602866
a,PID,Sine,normal bandwidth,20,21.45,1054.36172908814,1029.53303190989
a,PID,Sine,normal bandwidth,20,21.56,1058.43465688321,1033.32705052354
a,PID,Sine,normal bandwidth,20,21.67,1062.49641942238,1037.47326751145
a,PID,Sine,normal bandwidth,20,21.78,1066.54624061453,1041.97052134535
a,PID,Sine,normal bandwidth,20,21.89,1070.5833466502,1046.81758342389
a,PID,Sine,normal bandwidth,20,22,1074.60696614946,1052.013158307
a,PID,Sine,normal bandwidth,20,22.11,1078.61633030927,1048.92370920049
a,PID,Sine,normal bandwidth,20,22.22,1082.61067305041,1052.19399955978
a,PID,Sine,normal bandwidth,20,22.33,1086.58923116382,1055.83103626648
a,PID,Sine,normal bandwidth,20,22.44,1090.55124445648,1059.8108205951
a,PID,Sine,normal bandwidth,20,22.55,1094.49595589659,1064.13164733744
a,PID,Sine,normal bandwidth,20,22.66,1098.42261175829,1068.79182538058
a,PID,Sine,normal bandwidth,20,22.77,1102.33046176563,1073.78959905187
a,PID,Sine,normal bandwidth,20,22.88,1106.21875923594,1079.1231481744
a,PID,Sine,normal bandwidth,20,22.99,1110.08676122251,1084.79058841382
a,PID,Sine,normal bandwidth,20,23.1,1113.93372865654,1081.41992095233
a,PID,Sine,normal bandwidth,20,23.21,1117.75892648834,1084.80517951701
a,PID,Sine,normal bandwidth,20,23.32,1121.56162382781,1088.56034296777
a,PID,Sine,normal bandwidth,20,23.43,1125.34109408407,1092.64137506036
a,PID,Sine,normal bandwidth,20,23.54,1129.09661510428,1097.04592779131
a,PID,Sine,normal bandwidth,20,23.65,1132.82746931167,1101.77173934007
a,PID,Sine,normal bandwidth,20,23.76,1136.5329438426,1106.81648702702
a,PID,Sine,normal bandwidth,20,23.87,1140.21233068278,1112.17778723446
a,PID,Sine,normal bandwidth,20,23.98,1143.86492680259,1117.85319586022
a,PID,Sine,normal bandwidth,20,24.09,1147.49003429135,1114.68310124373
a,PID,Sine,normal bandwidth,20,24.2,1151.08696049073,1117.98087234941
a,PID,Sine,normal bandwidth,20,24.31,1154.65501812703,1121.65590235369
a,PID,Sine,normal bandwidth,20,24.42,1158.19352544258,1125.63492015414
a,PID,Sine,normal bandwidth,20,24.53,1161.70180632594,1129.91493622949
a,PID,Sine,normal bandwidth,20,24.64,1165.17919044112,1134.49315288879
a,PID,Sine,normal bandwidth,20,24.75,1168.62501335564,1139.36671634705
a,PID,Sine,normal bandwidth,20,24.86,1172.03861666751,1144.53271638976
